"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Patrick Mahomes II",KC,"vs. DEN","9.9","A+","23.7","-0.2","52% (9/17)","9%","Poor"
"2","Josh Allen",BUF,"vs. NYG","7.4","A","22.9","-1.4","37% (6/16)","6%","Great"
"3","Jalen Hurts",PHI,"at NYJ","4.2","A","22.0","+2.5","64% (9/14)","24%","Average"
"4","Lamar Jackson",BAL,"at TEN","7.6","A-","21.3","-4.6","33% (4/12)","7%","Poor"
"5","Justin Fields",CHI,"vs. MIN","7.8","A","20.6","+4.4","66% (10/15)","10%","Great"
"6","Tua Tagovailoa",MIA,"vs. CAR","3.6","B+","20.1","+0.7","42% (6/14)","3%","Average"
"7","Justin Herbert",LAC,"vs. DAL","2.2","B","19.7","-2.7","43% (7/16)","9%","Good"
"8","Trevor Lawrence",JAC,"vs. IND","6.4","B","19.2","+1.2","43% (7/16)","8%","Bad"
"9","Joe Burrow",CIN,"vs. SEA","6.0","B","18.9","+0.4","43% (7/16)","0%","Bad"
"10","Kirk Cousins",MIN,"at CHI","9.9","B-","18.6","+1.9","56% (9/16)","2%","Average"
"11","Matthew Stafford",LAR,"vs. ARI","8.8","B-","18.3","-0.4","66% (6/9)","5%","Bad"
"12","Dak Prescott",DAL,"at LAC","9.2","C+","17.9","0.0","46% (7/15)","1%","Bad"
"13","Jared Goff",DET,"at TB","3.0","C","17.5","+1.5","56% (9/16)","8%","Great"
"14","Geno Smith",SEA,"at CIN","7.2","C+","17.1","-1.2","46% (7/15)","0%","Bad"
"15","Russell Wilson",DEN,"at KC","5.6","C","16.7","+0.7","42% (6/14)","5%","Good"
"16","Sam Howell",WAS,"at ATL","3.8","C","16.2","+1.2","37% (3/8)","1%","Bad"
"17","C.J. Stroud",HOU,"vs. NO","3.8","C-","16.0","+2.7","60% (3/5)","8%","Average"
"18","Brock Purdy",SF,"at CLE","5.4","C-","15.7","+2.2","64% (9/14)","7%","Good"
"19","Baker Mayfield",TB,"vs. DET","5.0","D+","15.6","+1.3","46% (6/13)","2%","Average"
"20","Joshua Dobbs",ARI,"at LAR","5.0","D","15.4","+0.8","33% (4/12)","3%","Average"
"21","Gardner Minshew II",IND,"at JAC","7.4","D","15.3","+0.7","15% (2/13)","1%","Bad"
"22","Deshaun Watson",CLE,"vs. SF","4.6","D-","15.1","-1.2","50% (4/8)","4%","Great"
"23","Jimmy Garoppolo",LV,"vs. NE","5.6","F","15.0","+1.3","60% (6/10)","4%","Average"
"24","Bryce Young",CAR,"at MIA","6.2","F","14.8","-1.6","25% (1/4)","1%","Bad"
"25","Derek Carr",NO,"at HOU","5.2","F","14.7","-2.5","46% (7/15)","1%","Bad"
"26","Desmond Ridder",ATL,"vs. WAS","8.0","F","14.5","-1.0","13% (2/15)","4%","Good"
"27","Mac Jones",NE,"at LV","8.4","F","14.2","-2.2","26% (4/15)","1%","Average"
"28","Zach Wilson",NYJ,"vs. PHI","7.8","F","13.9","-2.9","27% (3/11)","2%","Average"
"29","Ryan Tannehill",TEN,"vs. BAL","5.0","F","13.4","-1.0","41% (5/12)","2%","Bad"
"30","Daniel Jones",NYG,"at BUF","3.6","F","12.9","+0.2","50% (8/16)","8%","Bad"
"31","Tyrod Taylor",NYG,"at BUF","3.4","F","12.0","+0.2","9% (1/11)","2%","Bad"
"32","Bailey Zappe",NE,"at LV","7.8","F","3.2","+0.2","18% (2/11)","0%","Bad"
"33","Jameis Winston",NO,"at HOU","5.4","F","0.0","-0.7","8% (1/12)","2%","Bad"
"34","Aidan O'Connell",LV,"vs. NE","5.6","F","0.0","-4.4","0% (0/1)","27%","Bad"
"35","Andy Dalton",CAR,"at MIA","4.8","F","0.0","+0.4","35% (5/14)","2%","Great"
