"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Josh Allen",BUF,"vs. NYG","7.4","A+","23.1","-1.4","37% (6/16)","6%","Great"
"2","Patrick Mahomes II",KC,"vs. DEN","9.9","A","22.7","-0.2","52% (9/17)","9%","Poor"
"3","Jalen Hurts",PHI,"at NYJ","4.2","A","21.8","+2.5","64% (9/14)","24%","Average"
"4","Lamar Jackson",BAL,"at TEN","7.6","A","21.2","-4.6","33% (4/12)","7%","Poor"
"5","Justin Fields",CHI,"vs. MIN","7.8","A","20.5","+4.4","66% (10/15)","10%","Great"
"6","Tua Tagovailoa",MIA,"vs. CAR","3.6","A","19.8","+0.7","42% (6/14)","3%","Average"
"7","Trevor Lawrence",JAC,"vs. IND","6.4","B+","19.3","+1.2","43% (7/16)","8%","Bad"
"8","Justin Herbert",LAC,"vs. DAL","2.2","B+","18.8","-2.7","43% (7/16)","9%","Good"
"9","Matthew Stafford",LAR,"vs. ARI","8.8","B","18.3","-0.4","66% (6/9)","5%","Bad"
"10","Joe Burrow",CIN,"vs. SEA","6.0","B","17.9","+0.4","43% (7/16)","0%","Bad"
"11","Dak Prescott",DAL,"at LAC","9.2","B-","17.5","0.0","46% (7/15)","1%","Bad"
"12","Kirk Cousins",MIN,"at CHI","9.9","B-","17.1","+1.9","56% (9/16)","2%","Average"
"13","Geno Smith",SEA,"at CIN","7.2","C+","16.7","-1.2","46% (7/15)","0%","Bad"
"14","Sam Howell",WAS,"at ATL","3.8","C","16.5","+1.2","37% (3/8)","1%","Bad"
"15","Russell Wilson",DEN,"at KC","5.6","C","16.2","+0.7","42% (6/14)","5%","Good"
"16","Jared Goff",DET,"at TB","3.0","C","16.0","+1.5","56% (9/16)","8%","Great"
"17","C.J. Stroud",HOU,"vs. NO","3.8","C","15.8","+2.7","60% (3/5)","8%","Average"
"18","Brock Purdy",SF,"at CLE","5.4","C-","15.5","+2.2","64% (9/14)","7%","Good"
"19","Baker Mayfield",TB,"vs. DET","5.0","D+","15.2","+1.3","46% (6/13)","2%","Average"
"20","Joshua Dobbs",ARI,"at LAR","5.0","D","15.0","+0.8","33% (4/12)","3%","Average"
"21","Gardner Minshew II",IND,"at JAC","7.4","D","14.8","+0.7","15% (2/13)","1%","Bad"
"22","Jimmy Garoppolo",LV,"vs. NE","5.6","D-","14.5","+1.3","60% (6/10)","4%","Average"
"23","Derek Carr",NO,"at HOU","5.2","F","14.3","-2.5","46% (7/15)","1%","Bad"
"24","Bryce Young",CAR,"at MIA","6.2","F","14.2","-1.6","25% (1/4)","1%","Bad"
"25","Desmond Ridder",ATL,"vs. WAS","8.0","F","13.9","-1.0","13% (2/15)","4%","Good"
"26","Mac Jones",NE,"at LV","8.4","F","13.6","-2.2","26% (4/15)","1%","Average"
"27","Ryan Tannehill",TEN,"vs. BAL","5.0","F","12.8","-1.0","41% (5/12)","2%","Bad"
"28","Zach Wilson",NYJ,"vs. PHI","7.8","F","12.0","-2.9","27% (3/11)","2%","Average"
"29","Tyrod Taylor",NYG,"at BUF","3.4","F","10.9","+0.2","9% (1/11)","2%","Bad"
"30","PJ Walker",CLE,"vs. SF","-","F","9.4","-2.6","25% (2/8)","0%","N/A"
"31","Bailey Zappe",NE,"at LV","7.8","F","8.2","+0.2","18% (2/11)","0%","Bad"
"32","Will Grier",NE,"at LV","-","F","0.0","-0.3","0% (0/1)","0%","N/A"
"33","Taylor Heinicke",ATL,"vs. WAS","8.0","F","0.0","-0.8","23% (3/13)","0%","N/A"
"34","Jameis Winston",NO,"at HOU","5.4","F","0.0","-0.7","8% (1/12)","2%","Bad"
"35","Aidan O'Connell",LV,"vs. NE","5.6","F","0.0","-4.4","0% (0/1)","27%","Bad"
"36","Andy Dalton",CAR,"at MIA","4.8","F","0.0","+0.4","35% (5/14)","2%","Great"
