"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Josh Allen",BUF,"vs. PIT"," 5.4","A+","25.4","+1.5","56% (9/16)","18%","Good"
"2","Jalen Hurts",PHI,"at ARI"," 6.6","A","24.2","-0.8","53% (8/15)","20%","Average"
"3","Lamar Jackson",BAL,"vs. CIN"," 4.6","A","23.3","-2.2","30% (4/13)","9%","Great"
"4","Patrick Mahomes II",KC,"vs. LV"," 8.0","A","22.3","-2.2","31% (5/16)","2%","Average"
"5","Justin Herbert",LAC,"at CLE"," 8.8","A-","21.5","+1.9","62% (10/16)","3%","Average"
"6","Joe Burrow",CIN,"at BAL"," 6.6","A-","20.5","+2.6","68% (11/16)","3%","Poor"
"7","Tom Brady",TB,"vs. ATL"," 9.8","B+","19.5","-0.5","43% (7/16)","0%","Average"
"8","Kyler Murray",ARI,"vs. PHI"," 2.4","B","18.9","-1.2","38% (5/13)","5%","Awful"
"9","Kirk Cousins",MIN,"vs. CHI"," 7.6","B","18.4","-0.5","33% (5/15)","0%","Awful"
"10","Derek Carr",LV,"at KC"," 8.6","B","17.9","-4.0","29% (5/17)","1%","Awful"
"11","Aaron Rodgers",GB,"vs. NYG"," 7.0","B-","17.7","-0.3","50% (8/16)","0%","Average"
"12","Trevor Lawrence",JAC,"vs. HOU"," 5.2","B","17.5","-2.5","25% (4/16)","3%","Average"
"13","Russell Wilson",DEN,"vs. IND"," 6.6","B-","17.3","-2.9","38% (5/13)","2%","Awful"
"14","Matthew Stafford",LAR,"vs. DAL"," 4.8","C+","17.1","-2.1","43% (7/16)","0%","Awful"
"15","Jared Goff",DET,"at NE"," 5.8","C","16.8","+0.6","46% (6/13)","1%","Good"
"16","Geno Smith",SEA,"at NO"," 6.2","C","16.5","+1.4","33% (5/15)","3%","Good"
"17","Teddy Bridgewater",MIA,"at NYJ"," 6.6","C","16.3","-0.6","35% (5/14)","0%","Awful"
"18","Ryan Tannehill",TEN,"at WAS"," 7.0","C-","16.1","-3.2","29% (5/17)","9%","Great"
"19","Carson Wentz",WAS,"vs. TEN"," 7.8","C-","16.0","-0.1","50% (8/16)","2%","Good"
"20","Marcus Mariota",ATL,"at TB"," 5.6","D+","15.9","-0.7","14% (2/14)","16%","Average"
"21","Zach Wilson",NYJ,"vs. MIA"," 6.2","D-","15.8","+0.2","44% (4/9)","17%","Good"
"22","Jacoby Brissett",CLE,"vs. LAC"," 5.8","F","15.4","-1.1","25% (4/16)","5%","Poor"
"23","Jimmy Garoppolo",SF,"at CAR"," 5.6","F","15.0","+0.5","28% (4/14)","14%","Average"
"24","Matt Ryan",IND,"at DEN"," 5.2","F","14.5","-3.0","18% (3/16)","0%","Awful"
"25","Justin Fields",CHI,"at MIN"," 4.4","F","14.0","-1.9","33% (4/12)","20%","Average"
"26","Daniel Jones",NYG,"at GB"," 8.0","F","13.6","-3.7","36% (4/11)","16%","Great"
"27","Kenny Pickett",PIT,"at BUF"," 3.2","F","13.3","+2.6","25% (1/4)","30%","Good"
"28","Cooper Rush",DAL,"at LAR"," 3.8","F","13.0","+0.8","28% (4/14)","1%","Average"
"29","Andy Dalton",NO,"vs. SEA"," 8.8","F","12.7","+0.8","21% (3/14)","8%","Awful"
"30","Bailey Zappe",NE,"vs. DET"," 8.2","F","12.5","+5.6","100% (1/1)","0%","Great"
"31","Davis Mills",HOU,"at JAC"," 4.0","F","12.3","+0.1","43% (7/16)","0%","Great"
"32","Jameis Winston",NO,"vs. SEA"," 9.9","F","11.3","+1.2","66% (4/6)","0%","Average"
"33","Baker Mayfield",CAR,"vs. SF"," 3.8","F","10.2","-2.5","33% (5/15)","8%","Great"
"34","Mac Jones",NE,"vs. DET","-","F","8.9","-1.4","40% (6/15)","7%","Awful"
"35","Tyrod Taylor",NYG,"at GB","-","F","6.7","-6.9","21% (3/14)","0%","Awful"
