"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Lamar Jackson",BAL,"at NYJ"," 6.2","A+","23.3","-4.5","23% (3/13)","22%","Awful"
"2","Josh Allen",BUF,"at LAR"," 3.4","A","22.8","+0.3","43% (7/16)","7%","Good"
"3","Justin Herbert",LAC,"vs. LV"," 5.4","A","22.3","+1.8","50% (8/16)","7%","Average"
"4","Patrick Mahomes II",KC,"at ARI"," 8.4","A","21.9","-1.7","37% (6/16)","4%","Good"
"5","Jalen Hurts",PHI,"at DET"," 8.6","A-","21.3","-0.3","53% (8/15)","14%","Poor"
"6","Kyler Murray",ARI,"vs. KC"," 5.8","A-","20.6","-0.3","38% (5/13)","7%","Poor"
"7","Russell Wilson",DEN,"at SEA"," 5.4","B+","20.0","-2.1","53% (7/13)","0%","Great"
"8","Tom Brady",TB,"at DAL"," 4.6","B","19.5","+1.0","56% (9/16)","2%","Average"
"9","Joe Burrow",CIN,"vs. PIT"," 4.4","B","19.1","+2.3","68% (11/16)","4%","Great"
"10","Trey Lance",SF,"at CHI"," 7.2","B","18.9","-0.3","20% (3/15)","8%","Great"
"11","Aaron Rodgers",GB,"at MIN"," 6.0","B-","18.6","+0.2","56% (9/16)","3%","Average"
"12","Dak Prescott",DAL,"vs. TB"," 5.2","B-","18.4","-1.1","53% (8/15)","7%","Average"
"13","Derek Carr",LV,"at LAC"," 7.6","C+","18.1","-2.8","41% (7/17)","4%","Awful"
"14","Matthew Stafford",LAR,"vs. BUF"," 8.2","C+","17.8","+0.4","56% (9/16)","6%","Good"
"15","Kirk Cousins",MIN,"vs. GB"," 6.2","C","17.4","+0.8","46% (7/15)","2%","Great"
"16","Jameis Winston",NO,"at ATL"," 7.6","C","17.2","+1.4","42% (3/7)","2%","Great"
"17","Trevor Lawrence",JAC,"at WAS"," 9.4","C-","16.9","-3.3","25% (4/16)","11%","Awful"
"18","Matt Ryan",IND,"at HOU"," 8.2","C-","16.7","-2.3","25% (4/16)","0%","Awful"
"19","Justin Fields",CHI,"vs. SF"," 7.0","D+","16.6","-1.9","41% (5/12)","6%","Awful"
"20","Tua Tagovailoa",MIA,"vs. NE"," 5.2","D","16.5","-0.9","50% (6/12)","7%","Average"
"21","Ryan Tannehill",TEN,"vs. NYG"," 4.2","D-","16.3","-3.0","29% (5/17)","9%","Average"
"22","Carson Wentz",WAS,"vs. JAC"," 7.4","D-","16.1","-0.7","56% (9/16)","0%","Good"
"23","Daniel Jones",NYG,"at TEN"," 5.8","F","15.9","-1.5","36% (4/11)","10%","Awful"
"24","Jared Goff",DET,"vs. PHI"," 5.4","F","15.7","-0.6","46% (6/13)","1%","Poor"
"25","Baker Mayfield",CAR,"vs. CLE"," 9.2","F","15.4","-2.9","33% (5/15)","0%","Average"
"26","Mac Jones",NE,"at MIA"," 4.0","F","15.2","-1.9","37% (6/16)","1%","Awful"
"27","Mitch Trubisky",PIT,"at CIN"," 5.2","F","15.0","-0.4","13% (2/15)","0%","N/A"
"28","Davis Mills",HOU,"vs. IND"," 3.4","F","14.7","-0.6","35% (5/14)","1%","Good"
