"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Kyler Murray",ARI,"at DET"," 6.4","A+","23.7","-0.6","38% (5/13)","9%","Average"
"2","Josh Allen",BUF,"vs. CAR"," 8.0","A","23.0","+1.9","56% (9/16)","8%","Good"
"3","Tom Brady",TB,"vs. NO"," 4.2","A","22.4","+3.4","68% (11/16)","2%","Good"
"4","Justin Herbert",LAC,"vs. KC"," 5.4","A","21.8","+3.2","56% (9/16)","7%","Average"
"5","Patrick Mahomes II",KC,"at LAC"," 6.4","A","21.2","-2.6","33% (5/15)","2%","Good"
"6","Aaron Rodgers",GB,"at BAL"," 8.8","A","20.9","+0.3","62% (10/16)","2%","Average"
"7","Dak Prescott",DAL,"at NYG"," 3.6","B+","20.6","-1.8","50% (6/12)","6%","Average"
"8","Matthew Stafford",LAR,"vs. SEA"," 5.2","B","20.2","+0.6","62% (10/16)","2%","Average"
"9","Jalen Hurts",PHI,"vs. WAS"," 9.6","B+","19.8","+1.0","53% (8/15)","15%","Average"
"10","Taysom Hill",NO,"at TB"," 5.6","B","19.3","+2.8","57% (8/14)","7%","Great"
"11","Kirk Cousins",MIN,"at CHI"," 9.6","B-","18.9","+2.9","62% (10/16)","2%","Good"
"12","Tua Tagovailoa",MIA,"vs. NYJ"," 8.8","B-","18.4","+0.5","66% (8/12)","6%","Average"
"13","Jimmy Garoppolo",SF,"vs. ATL"," 9.4","C+","17.9","-0.1","33% (4/12)","3%","Good"
"14","Joe Burrow",CIN,"at DEN"," 6.6","C+","17.4","+0.4","69% (9/13)","3%","Great"
"15","Justin Fields",CHI,"vs. MIN"," 7.2","C","17.2","-2.1","45% (5/11)","3%","Awful"
"16","Russell Wilson",SEA,"at LAR"," 4.8","C","16.8","-2.5","53% (7/13)","0%","Great"
"17","Ben Roethlisberger",PIT,"vs. TEN"," 7.2","C-","16.6","-0.2","42% (6/14)","1%","Awful"
"18","Ryan Tannehill",TEN,"at PIT"," 6.8","D+","16.5","-1.0","41% (7/17)","5%","Awful"
"19","Derek Carr",LV,"at CLE"," 7.6","D","16.3","-2.3","52% (9/17)","2%","Awful"
"20","Lamar Jackson",BAL,"vs. GB"," 4.4","D","16.0","-3.3","31% (5/16)","13%","Awful"
"21","Carson Wentz",IND,"vs. NE"," 3.0","D","15.7","-0.1","53% (8/15)","4%","Average"
"22","Teddy Bridgewater",DEN,"vs. CIN"," 5.0","D-","15.4","-2.2","37% (6/16)","4%","Poor"
"23","Cam Newton",CAR,"at BUF"," 3.6","F","15.1","-0.9","37% (3/8)","12%","Great"
"24","Mac Jones",NE,"at IND"," 7.2","F","14.8","-2.5","30% (4/13)","1%","Awful"
"25","Trevor Lawrence",JAC,"vs. HOU"," 6.4","F","14.6","-3.5","30% (4/13)","5%","Awful"
"26","Matt Ryan",ATL,"at SF"," 5.4","F","14.3","-0.6","43% (7/16)","4%","Average"
"27","Davis Mills",HOU,"at JAC"," 6.6","F","14.1","-1.1","27% (3/11)","1%","Poor"
"28","Zach Wilson",NYJ,"at MIA"," 6.4","F","13.7","-2.5","33% (3/9)","6%","Awful"
"29","Jared Goff",DET,"vs. ARI"," 3.2","F","13.5","-1.9","35% (5/14)","1%","Awful"
"30","Tyler Huntley",BAL,"vs. GB","-","F","13.2","+0.4","25% (4/16)","1%","Awful"
"31","Nick Mullens",CLE,"vs. LV","-","F","13.1","-1.6","0% (0/1)","0%","N/A"
"32","Mike Glennon",NYG,"vs. DAL"," 4.8","F","12.7","-0.4","18% (3/16)","1%","Awful"
"33","Taylor Heinicke",WAS,"at PHI"," 4.8","F","11.9","+1.5","50% (7/14)","4%","Average"
"34","P.J. Walker",CAR,"at BUF"," 2.6","F","11.1","-0.8","18% (3/16)","0%","Awful"
"35","Gardner Minshew II",PHI,"vs. WAS","-","F","10.0","-0.4","25% (2/8)","0%","Great"
"36","Garrett Gilbert",WAS,"at PHI","-","F","9.0","-0.8","0% (0/2)","0%","N/A"
"37","Kyle Shurmur",WAS,"at PHI","-","F","4.4","-","-","0%","N/A"
"38","Baker Mayfield",CLE,"vs. LV"," 6.6","F","3.5","-2.9","37% (6/16)","1%","Poor"
"39","Jake Fromm",NYG,"vs. DAL"," 5.4","F","2.0","-1.2","0% (0/2)","0%","N/A"
"40","Marcus Mariota",LV,"at CLE","-","F","1.6","+1.5","25% (3/12)","3%","Great"
"41","Kyle Allen",WAS,"at PHI","-","F","1.4","-0.7","9% (1/11)","11%","Awful"
"42","Mitchell Trubisky",BUF,"vs. CAR","-","F","1.1","-0.6","18% (3/16)","3%","Great"
"43","Case Keenum",CLE,"vs. LV","-","F","1.0","-0.8","6% (1/16)","3%","Awful"
