"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Cooper Kupp",LAR,"at MIN"," 8.4","A+","23.8","+3.9","60% (9/15)","21%","Average"
"2","Davante Adams",GB,"vs. CLE"," 5.6","A+","23.7","-1.2","31% (5/16)","16%","Poor"
"3","Justin Jefferson",MIN,"vs. LAR"," 5.2","A+","19.1","+0.8","50% (8/16)","19%","Average"
"4","Deebo Samuel",SF,"at TEN"," 7.4","A+","18.7","+2.7","53% (7/13)","8%","Great"
"5","Keenan Allen",LAC,"at HOU"," 6.2","A+","18.1","-0.6","46% (6/13)","12%","Poor"
"6","Tyreek Hill",KC,"vs. PIT"," 5.6","A+","17.8","-1.4","40% (6/15)","13%","Average"
"7","Diontae Johnson",PIT,"at KC"," 5.0","A","17.6","+0.7","53% (8/15)","18%","Poor"
"8","CeeDee Lamb",DAL,"vs. WAS"," 6.4","A","17.0","-0.1","40% (6/15)","10%","Average"
"9","Ja'Marr Chase",CIN,"vs. BAL"," 8.0","A","16.3","+0.6","42% (6/14)","17%","Great"
"10","Stefon Diggs",BUF,"at NE"," 2.8","A","16.2","-0.6","31% (5/16)","14%","Average"
"11","Antonio Brown",TB,"at CAR"," 7.6","A","15.9","+7.5","85% (6/7)","11%","Good"
"12","Tee Higgins",CIN,"vs. BAL"," 7.8","A","15.7","-0.3","50% (7/14)","18%","Poor"
"13","Cordarrelle Patterson",ATL,"vs. DET"," 4.8","B","15.5","-","-","17%","Good"
"14","Hunter Renfrow",LV,"vs. DEN"," 3.2","A","15.2","0.0","52% (9/17)","12%","Poor"
"15","Tyler Lockett",SEA,"vs. CHI"," 7.8","A","15.1","+0.1","46% (7/15)","7%","Good"
"16","Jaylen Waddle",MIA,"at NO"," 8.6","A","14.7","+0.9","46% (6/13)","6%","Average"
"17","D.K. Metcalf",SEA,"vs. CHI"," 7.2","A-","14.5","-3.0","25% (4/16)","9%","Good"
"18","Michael Pittman Jr.",IND,"at ARI"," 6.2","A-","14.4","-0.7","37% (6/16)","11%","Poor"
"19","Adam Thielen",MIN,"vs. LAR"," 5.0","A-","14.4","-0.2","42% (6/14)","17%","Good"
"20","Christian Kirk",ARI,"vs. IND"," 4.6","A-","14.3","+2.1","73% (11/15)","8%","Average"
"21","Russell Gage",ATL,"vs. DET"," 4.6","A-","14.2","+1.3","46% (6/13)","7%","Good"
"22","A.J. Brown",TEN,"vs. SF"," 8.2","A-","14.2","-3.7","33% (4/12)","10%","Poor"
"23","Terry McLaurin",WAS,"at DAL"," 6.2","B+","13.9","-2.3","33% (5/15)","10%","Poor"
"24","Marquise Brown",BAL,"at CIN"," 7.2","B+","13.9","-0.2","43% (7/16)","17%","Poor"
"25","D.J. Moore",CAR,"vs. TB"," 3.6","B","13.8","-2.7","23% (4/17)","12%","Poor"
"26","Amari Cooper",DAL,"vs. WAS"," 6.4","B","13.3","-2.3","42% (6/14)","11%","Average"
"27","Amon-Ra St. Brown",DET,"at ATL"," 9.0","B","13.3","+0.4","42% (6/14)","8%","Awful"
"28","Van Jefferson",LAR,"at MIN"," 8.2","C+","13.1","+1.2","50% (8/16)","10%","Average"
"29","DeVante Parker",MIA,"at NO"," 8.2","B-","12.9","+1.6","75% (6/8)","7%","Poor"
"30","Odell Beckham Jr.",LAR,"at MIN"," 8.2","C+","12.5","-2.6","36% (4/11)","11%","Good"
"31","Darnell Mooney",CHI,"at SEA"," 3.6","C+","12.5","+0.4","50% (8/16)","10%","Average"
"32","Brandon Aiyuk",SF,"at TEN"," 8.4","C+","12.2","-1.7","40% (6/15)","7%","Good"
"33","A.J. Green",ARI,"vs. IND"," 3.4","C+","12.2","0.0","46% (7/15)","10%","Awful"
"34","Tyler Boyd",CIN,"vs. BAL"," 8.2","C+","12.1","-1.3","46% (7/15)","8%","Average"
"35","Michael Gallup",DAL,"vs. WAS"," 6.4","C+","11.2","+0.5","33% (3/9)","10%","Awful"
"36","Chase Claypool",PIT,"at KC"," 4.6","C+","11.2","-0.4","35% (5/14)","13%","Awful"
"37","DeVonta Smith",PHI,"vs. NYG"," 5.8","C+","11.1","-2.0","28% (4/14)","8%","Average"
"38","Jarvis Landry",CLE,"at GB"," 3.6","C","11.0","-2.8","41% (5/12)","9%","Average"
"39","Jakobi Meyers",NE,"vs. BUF"," 2.8","C","10.8","-1.9","37% (6/16)","10%","Awful"
"40","Allen Lazard",GB,"vs. CLE"," 6.0","C","10.7","-1.4","26% (4/15)","6%","Average"
"41","Marvin Jones Jr.",JAC,"at NYJ"," 9.4","C","10.6","-1.6","31% (5/16)","15%","Awful"
"42","Jerry Jeudy",DEN,"at LV"," 8.2","C","10.5","-1.0","40% (4/10)","6%","Awful"
"43","Josh Reynolds",DET,"at ATL"," 8.4","C","10.5","+0.3","46% (6/13)","8%","Good"
"44","Robby Anderson",CAR,"vs. TB"," 3.6","C","10.5","-2.9","29% (5/17)","9%","Average"
"45","Donovan Peoples-Jones",CLE,"at GB"," 3.6","C-","10.3","+0.1","35% (5/14)","7%","Good"
"46","Kenny Golladay",NYG,"at PHI"," 5.8","C-","10.1","-4.3","9% (1/11)","11%","Awful"
"47","Braxton Berrios",NYJ,"vs. JAC"," 9.0","C-","9.8","+1.2","56% (9/16)","3%","Good"
"48","Joshua Palmer",LAC,"at HOU"," 6.2","C-","9.7","+1.0","64% (9/14)","4%","Good"
"49","Marquez Callaway",NO,"vs. MIA"," 7.8","C-","9.5","-0.1","43% (7/16)","8%","Good"
"50","Courtland Sutton",DEN,"at LV"," 7.8","C-","9.2","-3.1","21% (3/14)","10%","Awful"
"51","Emmanuel Sanders",BUF,"at NE","-","C","9.0","-1.3","26% (4/15)","9%","Average"
"52","Rashod Bateman",BAL,"at CIN"," 6.8","C-","8.7","-1.7","30% (3/10)","6%","Awful"
"53","Nico Collins",HOU,"vs. LAC"," 3.6","D+","8.1","-1.4","27% (3/11)","10%","Awful"
"54","Tim Patrick",DEN,"at LV"," 8.4","D","8.0","-0.3","50% (8/16)","10%","Average"
"55","Allen Robinson II",CHI,"at SEA"," 3.6","D","8.0","-4.7","16% (2/12)","8%","Awful"
"56","Tyler Johnson",TB,"at CAR"," 8.6","D+","8.0","+0.1","50% (8/16)","3%","Awful"
"57","Zay Jones",LV,"vs. DEN"," 3.6","D","7.9","+0.6","41% (7/17)","5%","Awful"
"58","Laquon Treadwell",JAC,"at NYJ"," 9.6","D","7.9","+1.1","53% (7/13)","4%","Awful"
"59","K.J. Osborn",MIN,"vs. LAR"," 5.6","D-","7.9","+0.6","35% (5/14)","7%","Good"
"60","Julio Jones",TEN,"vs. SF"," 7.6","D-","7.9","-5.2","11% (1/9)","5%","Awful"
"61","Kendrick Bourne",NE,"vs. BUF"," 3.2","D+","7.8","+3.2","50% (8/16)","4%","Great"
"62","Keelan Cole Sr.",NYJ,"vs. JAC"," 7.0","D-","7.8","-1.7","26% (4/15)","4%","Awful"
"63","Tre'Quan Smith",NO,"vs. MIA"," 7.0","F","7.8","-1.5","40% (4/10)","10%","Poor"
"64","Breshad Perriman",TB,"at CAR"," 8.4","F","7.7","+0.1","42% (3/7)","3%","Great"
"65","T.Y. Hilton",IND,"at ARI"," 5.4","F","7.6","-1.9","22% (2/9)","3%","Average"
"66","Mecole Hardman",KC,"vs. PIT"," 4.6","F","7.5","-1.7","31% (5/16)","8%","Awful"
"67","Kadarius Toney",NYG,"at PHI"," 5.0","F","7.5","-0.2","33% (3/9)","6%","Awful"
"68","Nick Westbrook-Ikhine",TEN,"vs. SF"," 7.6","F","7.4","+0.3","43% (7/16)","6%","Poor"
"69","Bryan Edwards",LV,"vs. DEN"," 4.2","F","7.4","-0.3","41% (7/17)","9%","Poor"
"70","Antoine Wesley",ARI,"vs. IND"," 4.0","F","7.4","-0.4","25% (3/12)","6%","Awful"
"71","Kalif Raymond",DET,"at ATL"," 8.6","F","7.3","-0.6","33% (5/15)","6%","Average"
"72","Adam Humphries",WAS,"at DAL"," 5.6","F","7.2","-1.1","35% (5/14)","2%","Awful"
"73","Darius Slayton",NYG,"at PHI"," 5.6","F","7.1","-3.4","23% (3/13)","5%","Awful"
"74","Byron Pringle",KC,"vs. PIT"," 5.0","F","7.0","+2.0","53% (8/15)","4%","Good"
"75","James Washington",PIT,"at KC"," 5.4","F","6.9","-0.6","33% (5/15)","7%","Poor"
"76","DeAndre Carter",WAS,"at DAL"," 6.2","F","6.8","+1.9","53% (8/15)","6%","Average"
