"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Justin Herbert",LAC,"at HOU"," 7.2","A+","23.0","+2.9","56% (9/16)","7%","Average"
"2","Patrick Mahomes II",KC,"vs. PIT"," 6.4","A","22.3","-2.1","33% (5/15)","2%","Good"
"3","Aaron Rodgers",GB,"vs. CLE"," 7.0","A","21.7","+0.8","68% (11/16)","2%","Average"
"4","Kyler Murray",ARI,"vs. IND"," 7.0","A","21.2","-2.2","30% (4/13)","8%","Average"
"5","Jalen Hurts",PHI,"vs. NYG"," 4.6","A","20.8","+0.4","53% (8/15)","16%","Average"
"6","Josh Allen",BUF,"at NE"," 3.0","A","20.4","+0.8","50% (8/16)","7%","Good"
"7","Matthew Stafford",LAR,"at MIN"," 8.0","B+","20.2","+0.6","62% (10/16)","2%","Good"
"8","Tom Brady",TB,"at CAR"," 7.8","B","20.0","+2.2","62% (10/16)","2%","Good"
"9","Dak Prescott",DAL,"vs. WAS"," 8.8","B","19.6","-2.4","46% (6/13)","5%","Average"
"10","Joe Burrow",CIN,"vs. BAL"," 9.0","B","19.1","+0.1","64% (9/14)","3%","Great"
"11","Kirk Cousins",MIN,"vs. LAR"," 5.0","B","18.6","+2.2","56% (9/16)","2%","Great"
"12","Russell Wilson",SEA,"vs. CHI"," 9.0","B-","18.1","-2.8","53% (7/13)","0%","Great"
"13","Tua Tagovailoa",MIA,"at NO"," 5.2","C+","17.4","-0.1","58% (7/12)","4%","Good"
"14","Matt Ryan",ATL,"vs. DET"," 7.6","C","17.0","-1.3","37% (6/16)","5%","Awful"
"15","Jimmy Garoppolo",SF,"at TEN"," 6.4","C+","16.6","-0.4","30% (4/13)","3%","Good"
"16","Derek Carr",LV,"vs. DEN"," 7.0","C","16.2","-1.7","52% (9/17)","3%","Awful"
"17","Ryan Tannehill",TEN,"vs. SF"," 6.0","C","15.9","-2.3","35% (6/17)","5%","Awful"
"18","Carson Wentz",IND,"at ARI"," 3.4","C-","15.7","-0.6","53% (8/15)","4%","Average"
"19","Ben Roethlisberger",PIT,"at KC"," 4.0","D+","15.4","+0.3","42% (6/14)","3%","Awful"
"20","Cam Newton",CAR,"vs. TB"," 4.4","D","15.2","+1.3","50% (4/8)","13%","Great"
"21","Taylor Heinicke",WAS,"at DAL"," 5.0","D","15.0","+1.5","50% (7/14)","4%","Average"
"22","Mac Jones",NE,"vs. BUF"," 2.8","D-","14.8","-2.0","35% (5/14)","1%","Awful"
"23","Trevor Lawrence",JAC,"at NYJ"," 8.8","D-","14.7","-3.6","28% (4/14)","6%","Awful"
"24","Baker Mayfield",CLE,"at GB"," 4.6","F","14.6","-3.4","33% (5/15)","1%","Poor"
"25","Drew Lock",DEN,"at LV"," 7.4","F","14.4","+0.4","26% (4/15)","1%","Awful"
"26","Zach Wilson",NYJ,"vs. JAC"," 7.0","F","14.3","-2.4","30% (3/10)","7%","Awful"
"27","Josh Johnson",BAL,"at CIN","-","F","14.2","-","-","0%","Great"
"28","Davis Mills",HOU,"vs. LAC"," 7.0","F","14.0","-0.8","33% (4/12)","1%","Average"
"29","Ian Book",NO,"vs. MIA","-","F","13.4","-0.7","0% (0/1)","0%","N/A"
"30","Nick Foles",CHI,"at SEA","-","F","12.8","-1.9","0% (0/4)","0%","N/A"
"31","Tim Boyle",DET,"at ATL","-","F","11.7","-2.4","0% (0/6)","0%","Awful"
"32","Jake Fromm",NYG,"at PHI"," 4.4","F","10.4","-0.4","33% (1/3)","0%","Awful"
"33","Sam Darnold",CAR,"vs. TB","-","F","9.1","-0.6","45% (5/11)","8%","Average"
"34","Taysom Hill",NO,"vs. MIA"," 5.6","F","7.5","+1.9","50% (7/14)","7%","Good"
"35","P.J. Walker",CAR,"vs. TB"," 4.6","F","1.5","-0.9","18% (3/16)","0%","Awful"
"36","Jared Goff",DET,"at ATL"," 9.9","F","1.3","-1.0","42% (6/14)","1%","Awful"
"37","Marcus Mariota",LV,"vs. DEN","-","F","1.2","-0.7","16% (2/12)","2%","Great"
"38","Justin Fields",CHI,"at SEA"," 4.8","F","1.1","-1.9","41% (5/12)","3%","Awful"
"39","Mike Glennon",NYG,"at PHI"," 4.2","F","1.0","-0.6","18% (3/16)","1%","Awful"
"40","David Blough",DET,"at ATL","-","F","1.0","-0.5","11% (1/9)","0%","N/A"
"41","Garrett Gilbert",WAS,"at DAL","-","F","0.9","-3.3","0% (0/2)","0%","Awful"
"42","Case Keenum",CLE,"at GB","-","F","0.9","-0.8","6% (1/15)","3%","Awful"
