"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Christian McCaffrey","SF","rb","9","TB","20.4","9300","0","0","0","0","0","0","15.8541","74.0414","0.584","5.1412","4.1715","33.1054","0.2065","0.1014","0.0507","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Ja'Marr Chase","CIN","wr","7","@BLT","22.3","0","0","0","0","0","0","0","0","0","0","10.0801","7.093","98.1945","0.6591","0.109","0.0545","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Stefon Diggs","BUF","wr","13","NYJ","20.2","9100","0","0","0","0","0","0","0","0","0","9.8286","6.8469","86.8317","0.5961","0.061","0.0305","0.0165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Tyreek Hill","MIA","wr","10","LV","20.2","9300","0","0","0","0","0","0","0.2131","0.9671","0.0155","10.1154","6.9747","87.3337","0.5402","0.0799","0.04","0.0184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Austin Ekeler","LAC","rb","5","@GB","17.2","8600","0","0","0","0","0","0","11.9571","52.7093","0.4104","5.6906","4.6892","33.2381","0.1922","0.2248","0.1124","0.0256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Tony Pollard","DAL","rb","7","@CAR","17","6600","0","0","0","0","0","0","17.3177","79.7218","0.4497","3.4459","2.7501","21.1742","0.1089","0.0746","0.0373","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Josh Jacobs","LV","rb","13","@MIA","16.8","6800","0","0","0","0","0","0","15.8845","68.5742","0.4793","4.408","3.5095","24.6138","0.0958","0.1162","0.0581","0.0018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Keenan Allen","LAC","wr","5","@GB","18.8","9000","0","0","0","0","0","0","0.2235","0.9915","0.0098","10.4037","7.4196","79.8266","0.3968","0.0801","0.04","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Breece Hall","NYJ","rb","7","@BUF","16.5","6400","0","0","0","0","0","0","13.5211","63.561","0.3976","4.4029","3.3668","30.4157","0.1426","0.1015","0.0508","0.0124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Cooper Kupp","LA","wr","10","SEA","18.7","8100","0","0","0","0","0","0","0","0","0","8.8571","6.612","80.7094","0.5185","0.0755","0.0377","0.0193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
