"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Ja'Marr Chase","CIN","wr","7","@ARZ","23.4","7900","0","0","0","0","0","0","0","0","0","10.1158","7.2426","100.4146","0.7794","0.1113","0.0556","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Justin Jefferson","MIN","wr","13","KC","22.5","9400","0","0","0","0","0","0","0","0","0","10.647","7.3867","103.9157","0.5096","0.0441","0.022","0.0244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Tyreek Hill","MIA","wr","10","NYG","21.1","9000","0","0","0","0","0","0","0.2131","0.9674","0.0157","10.1632","7.1309","89.8912","0.5997","0.0817","0.0408","0.0209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Stefon Diggs","BUF","wr","13","JAX","21","0","0","0","0","0","0","0","0","0","0","9.9753","7.0702","90.4348","0.6152","0.063","0.0315","0.0201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Bijan Robinson","ATL","rb","11","HST","19.1","7700","0","0","0","0","0","0","13.9676","66.1062","0.6233","5.0334","4.0341","30.7737","0.1918","0.1282","0.0641","0.0108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","A.J. Brown","PHI","wr","10","@LA","20.4","8000","0","0","0","0","0","0","0","0","0","9.6222","6.2418","95.377","0.5528","0.067","0.0335","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Christian McCaffrey","SF","rb","9","DAL","18.9","9400","0","0","0","0","0","0","15.0085","67.0112","0.4845","5.2091","4.2262","33.1442","0.1991","0.097","0.0485","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Josh Jacobs","LV","rb","13","GB","18.3","7300","0","0","0","0","0","0","16.2135","75.5811","0.635","3.8908","3.1887","23.098","0.1151","0.1148","0.0574","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Davante Adams","LV","wr","13","GB","19.4","8100","0","0","0","0","0","0","0","0","0","9.794","6.5692","83.256","0.6022","0.0382","0.0191","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Joe Mixon","CIN","rb","7","@ARZ","16.3","6400","0","0","0","0","0","0","15.7992","65.1439","0.5276","3.5624","3.0217","21.556","0.159","0.0522","0.0261","0.0019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
